GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_14553_15198	gi|510919091|ref|WP_016240021.1|	33.333	57	38	0	153	209	178	234	0.010	34.7	240	214
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_14553_15198	gi|693169287|ref|WP_032301906.1|	33.333	57	38	0	153	209	178	234	0.010	34.7	240	214
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_14553_15198	NC_002695.1.912965.p01	33.333	57	38	0	153	209	178	234	0.010	34.7	240	214
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_19607_20258	gi|446164903|ref|WP_000242758.1|	29.310	58	38	1	49	103	122	179	8.4	25.8	210	216
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_19607_20258	gi|446164899|ref|WP_000242754.1|	29.310	58	38	1	49	103	122	179	8.6	25.8	210	216
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_19607_20258	gi|446164891|ref|WP_000242746.1|	29.310	58	38	1	49	103	122	179	8.6	25.8	210	216
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_19607_20258	gb|BAE77933.1|ARO:3000518|CRP	29.310	58	38	1	49	103	122	179	8.7	25.8	210	216
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_19607_20258	gi|446164900|ref|WP_000242755.1|	29.310	58	38	1	49	103	122	179	8.8	25.8	210	216
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20250_20568	AY485126.gene.p01	26.866	67	32	2	46	97	277	341	8.1	24.3	639	105
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20250_20568	AAO42740	26.866	67	32	2	46	97	277	341	8.4	24.3	639	105
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20250_20568	gi|1028100280|ref|WP_063856415.1|	26.866	67	32	2	46	97	277	341	8.4	24.3	639	105
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20250_20568	ABN79417	26.866	67	32	2	46	97	277	341	9.0	24.3	639	105
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20582_22262	gi|742917254|ref|WP_039022713.1|	44.444	27	15	0	109	135	256	282	2.1	29.6	387	559
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20582_22262	gi|723050633|ref|WP_033547684.1|	44.444	27	15	0	109	135	256	282	2.1	29.6	387	559
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20582_22262	NC_002695.1.915653.p01	44.444	27	15	0	109	135	256	282	2.2	29.6	387	559
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20582_22262	gi|545297559|ref|WP_021577764.1|	44.444	27	15	0	109	135	256	282	2.2	29.6	387	559
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_20582_22262	gi|487613742|ref|WP_001735531.1|	44.444	27	15	0	109	135	256	282	2.2	29.6	387	559
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_22266_23112	gi|488306124|ref|WP_002376519.1|	44.444	36	18	2	35	69	331	365	5.6	27.3	498	281
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_22266_23112	gi|488068784|ref|WP_002140181.1|	36.111	36	22	1	30	65	21	55	6.1	26.9	309	281
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_22266_23112	gi|445996696|ref|WP_000074551.1|	29.630	54	37	1	12	65	3	55	6.3	26.9	309	281
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_22266_23112	gi|445996697|ref|WP_000074552.1|	29.630	54	37	1	12	65	3	55	6.4	26.9	309	281
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_22266_23112	gi|507035724|ref|WP_016107411.1|	29.630	54	37	1	12	65	3	55	6.8	26.6	309	281
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_24249_25977	NC_002951.3237419.p01	32.500	40	27	0	438	477	18	57	1.0	30.8	480	575
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_24249_25977	X63451.gene.p01	33.824	68	37	2	314	381	378	437	1.2	30.4	550	575
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_24249_25977	gi|917127754|ref|WP_051734466.1|	33.846	65	28	2	317	381	392	441	1.3	30.4	620	575
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_24249_25977	gi|926376632|ref|WP_053705806.1|	33.846	65	28	2	317	381	392	441	1.3	30.4	620	575
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_24249_25977	gi|926345639|ref|WP_053677539.1|	33.846	65	28	2	317	381	392	441	1.4	30.4	620	575
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_25985_27209	gi|499256187|ref|WP_010953727.1|	34.043	47	26	1	349	390	307	353	3.8	28.5	1042	407
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_25985_27209	YP_608682	36.170	47	25	1	349	390	307	353	6.9	27.7	1042	407
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_25985_27209	KC567681.1.gene2.p1	29.167	48	31	1	226	273	218	262	7.1	27.3	276	407
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_25985_27209	gi|1011729993|ref|WP_062573631.1|	31.915	47	27	1	349	390	307	353	9.3	27.3	1042	407
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_27211_27664	gi|488246061|ref|WP_002317269.1|	23.529	85	62	1	21	105	119	200	0.47	28.9	275	150
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_27211_27664	AAF72361	22.353	85	63	1	21	105	119	200	1.3	27.3	275	150
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_27211_27664	NP_815953	22.353	85	63	1	21	105	119	200	1.5	27.3	275	150
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_27211_27664	gi|985522337|ref|WP_060811966.1|	22.353	85	63	1	21	105	119	200	1.5	27.3	275	150
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_27211_27664	gi|851902044|ref|WP_048212058.1|	33.333	21	14	0	13	33	11	31	2.6	26.6	371	150
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_29375_29945	YP_001419928	26.374	91	59	2	4	86	257	347	9.6	25.8	477	189
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_29944_30715	gb|AAG05915.1|ARO:3004074|MuxB	35.714	42	27	0	4	45	432	473	4.4	27.3	1043	256
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_35030_36074	gi|966514950|ref|WP_058531469.1|	24.038	104	67	3	152	245	749	850	1.2	30.0	1055	347
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_35030_36074	gi|966510466|ref|WP_058527057.1|	28.846	52	30	1	201	245	799	850	5.0	27.7	1056	347
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_35030_36074	X59968.1.gene1.p01	31.579	38	26	0	10	47	30	67	5.9	27.3	392	347
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_35030_36074	NP_631702	31.579	38	26	0	10	47	30	67	5.9	27.3	392	347
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_37007_37496	YP_010878	23.846	130	83	4	30	148	139	263	1.3	27.7	265	162
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_37007_37496	YP_966872	23.846	130	83	4	30	148	139	263	1.3	27.7	265	162
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_37007_37496	ZP_03466816	24.800	125	78	4	23	136	132	251	4.4	26.2	264	162
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_37492_38056	gi|852260313|ref|WP_048324983.1|	33.333	66	39	3	88	152	101	162	8.7	25.8	378	187
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_38081_39551	gi|1005722588|ref|WP_061707191.1|	44.444	27	14	1	240	265	202	228	5.2	28.1	497	489
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_38081_39551	gb|ABA28305.2|ARO:3000462|mgtA	24.490	49	37	0	239	287	94	142	6.9	27.7	418	489
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_43447_44275	gb|AJP77057|ARO:3003718|MSI-1	35.294	34	22	0	143	176	251	284	2.0	28.5	341	275
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_43447_44275	gi|852275723|ref|WP_048329135.1|	35.593	59	34	3	115	171	689	745	9.4	26.6	1056	275
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_43447_44275	HE614014.2.gene1.p01	32.099	81	50	4	76	154	152	229	9.8	26.2	274	275
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_45815_47039	CAE53424	32.432	37	25	0	96	132	78	114	4.6	27.3	169	407
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_47765_48188	gi|445947001|ref|WP_000024856.1|	47.826	23	12	0	24	46	496	518	5.5	25.8	1037	140
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_49734_50172	AF015087.1.gene1.p01	33.333	36	24	0	100	135	110	145	6.1	25.4	391	145
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_49734_50172	CP001918.1.gene4502.p01	30.769	39	27	0	40	78	116	154	8.6	25.0	209	145
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_54320_54791	AY289608.1.gene3.p01	32.258	62	33	2	79	139	76	129	0.52	28.5	184	156
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_54320_54791	Z54241.1.gene2.p01	28.814	59	36	2	96	148	62	120	0.81	28.1	173	156
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_54320_54791	JN596280.1.gene2.p01	27.119	59	35	1	79	137	76	126	5.4	25.4	184	156
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_54320_54791	AB061794.1.gene2.p01	22.951	61	39	1	79	139	76	128	5.5	25.4	185	156
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_54320_54791	AAG45714	22.951	61	39	1	79	139	76	128	5.6	25.4	185	156
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_55118_56054	gi|1016958645|ref|WP_063158671.1|	47.368	19	10	0	245	263	62	80	8.2	26.2	141	311
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_60139_61312	gb|APB03219.1|ARO:3003986|TaeA	39.130	23	14	0	162	184	32	54	5.2	28.1	648	390
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_60139_61312	gb|CAL34518.1|ARO:3000526|cmeR	41.667	24	14	0	135	158	4	27	6.9	26.9	210	390
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_61433_62195	gi|696368298|ref|WP_032943310.1|	23.333	150	97	5	23	161	304	446	0.62	30.0	457	253
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_61433_62195	gi|851908704|ref|WP_048214273.1|	23.333	150	97	5	23	161	304	446	0.64	30.0	457	253
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_61433_62195	gi|489929427|ref|WP_003832751.1|	23.333	150	97	5	23	161	304	446	0.65	30.0	457	253
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_61433_62195	YP_002849300	23.333	150	97	5	23	161	304	446	0.70	29.6	457	253
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_61433_62195	gi|851915138|ref|WP_048216502.1|	24.000	150	96	5	23	161	304	446	0.71	29.6	457	253
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_62194_62668	gi|487613742|ref|WP_001735531.1|	29.787	47	33	0	78	124	149	195	3.1	26.6	387	157
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_62194_62668	gi|658594643|ref|WP_029753517.1|	35.135	37	22	1	86	120	202	238	9.5	25.0	388	157
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_62680_63178	gb|AAA25550.1|ARO:3003105|dfrA3	57.764	161	67	1	1	160	1	161	5.15e-65	195	162	165
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_62680_63178	gb|ABO40886.1|ARO:3004645|dfrI	50.000	166	70	5	2	158	27	188	4.11e-49	155	191	165
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_62680_63178	gb|CBL80435.1|ARO:3002869|dfrK	42.857	161	91	1	1	160	1	161	7.08e-47	149	163	165
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_62680_63178	gb|AAA85213.1|ARO:3002866|dfrD	43.750	160	89	1	1	159	1	160	4.52e-45	144	162	165
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_62680_63178	gb|BAE15963.1|ARO:3002868|dfrG	39.752	161	96	1	1	160	1	161	1.15e-43	140	165	165
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_63326_64136	gi|1011729993|ref|WP_062573631.1|	27.737	137	83	4	17	153	229	349	6.4	26.9	1042	269
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_64146_64527	CAI94891	37.500	40	24	1	1	40	320	358	7.7	25.0	405	126
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_64598_65414	gb|AAC69328.1|ARO:3001265|Erm(30)	31.907	257	150	10	12	259	17	257	5.56e-23	94.7	336	271
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_64598_65414	NP_940746	28.185	259	167	8	8	259	5	251	1.26e-19	84.7	284	271
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_64598_65414	AY487229.1.gene4.p01	30.620	258	151	9	9	259	5	241	2.45e-19	83.2	246	271
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_64598_65414	YP_251227	27.734	256	167	7	11	259	7	251	3.07e-19	83.6	284	271
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_64598_65414	gi|752296432|ref|WP_041152457.1|	25.446	224	146	7	14	227	6	218	4.16e-19	82.8	245	271
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_66409_67705	gi|665934413|ref|WP_031300463.1|	64.706	17	6	0	404	420	101	117	9.9	26.9	378	431
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_67757_70109	gi|516364340|ref|WP_017754373.1|	28.723	94	49	3	509	585	216	308	1.3	30.8	405	783
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_67757_70109	gb|AAC69328.1|ARO:3001265|Erm(30)	27.083	96	65	2	277	370	51	143	3.4	29.6	336	783
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_70267_71122	YP_002333396	24.038	104	73	2	73	176	84	181	8.4	26.2	202	284
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_70267_71122	AAV58817	24.038	104	73	2	73	176	84	181	9.0	26.2	202	284
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_70267_71122	gi|751652023|ref|WP_041118890.1|	24.038	104	73	2	73	176	84	181	9.1	26.2	202	284
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_70267_71122	AF310956.2.gene7.p01	24.038	104	73	2	73	176	84	181	9.6	26.2	202	284
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_70267_71122	gi|498515531|ref|WP_010815682.1|	24.038	104	73	2	73	176	84	181	9.7	26.2	202	284
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_72168_73794	gb|AIT76113.1|ARO:3002174|MIR-9	31.250	80	51	1	272	347	100	179	0.77	30.8	381	541
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_72168_73794	EF417572.2.gene1.p01	30.000	80	52	1	272	347	100	179	1.9	29.6	381	541
GCF_000152425.1.gbff.25.gbk_GCF_000152425.1.gbff.25.gbk_NZ_DS990138.1_72168_73794	FJ237367.1.gene1.p1	30.000	80	52	1	272	347	100	179	2.0	29.6	381	541
