GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_32301_33264	gi|740610794|ref|WP_038396317.1|	33.333	57	25	3	83	138	103	147	7.8	26.9	648	320
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_32301_33264	ABG81258	22.989	87	56	2	29	105	469	554	9.3	26.9	639	320
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_34307_35315	gi|254621972|gb|ACT76128.1|	42.857	35	20	0	175	209	361	395	3.2	28.5	639	335
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_34307_35315	gi|254621978|gb|ACT76131.1|	42.857	35	20	0	175	209	361	395	3.2	28.5	639	335
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_34307_35315	gi|226044|prf||1408188A	42.857	35	20	0	175	209	361	395	3.2	28.5	639	335
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_34307_35315	CAG30567	42.857	35	20	0	175	209	361	395	3.3	28.5	639	335
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_34307_35315	gi|254621968|gb|ACT76126.1|	42.857	35	20	0	175	209	361	395	3.3	28.5	639	335
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_35701_36406	gb|AAR20596.1|ARO:3004189|Bla2	31.481	54	32	1	176	224	161	214	4.3	26.9	256	234
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_36529_40255	gb|ENV38192.1|ARO:3001722|OXA-266	25.833	120	71	3	563	681	76	178	2.4	30.4	275	1241
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_40415_41870	AAX19284	31.250	32	22	0	178	209	26	57	8.3	27.3	343	484
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_40415_41870	gi|749574464|ref|WP_040203371.1|	31.250	32	22	0	178	209	26	57	9.7	27.3	343	484
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_43087_43642	B7LM76	27.473	91	65	1	87	177	91	180	1.23e-04	40.4	660	184
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_43087_43642	gi|446571412|ref|WP_000648758.1|	22.124	113	88	0	65	177	68	180	2.63e-04	39.7	660	184
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_43087_43642	gi|545266912|ref|WP_021557970.1|	27.660	94	67	1	84	177	88	180	2.71e-04	39.3	660	184
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_43087_43642	gi|757781454|ref|WP_043000038.1|	23.711	97	74	0	81	177	84	180	2.76e-04	39.3	660	184
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_43087_43642	gi|487138644|ref|WP_001630041.1|	23.009	113	87	0	65	177	68	180	2.89e-04	39.3	660	184
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_46807_48073	U19459.gene.p01	25.758	66	49	0	106	171	21	86	0.34	31.2	212	421
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_46807_48073	AF155139.2.gene3.p01	24.183	153	81	7	126	256	218	357	7.4	27.3	365	421
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_48828_49902	gb|KTE89608.1|ARO:3003723|vanI	26.816	179	112	6	109	270	139	315	3.44e-04	40.8	348	357
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_48828_49902	gi|1028100561|ref|WP_063856696.1|	28.682	129	77	6	155	270	196	322	0.002	38.5	349	357
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_48828_49902	gi|752682279|ref|WP_041330231.1|	36.667	60	37	1	212	270	263	322	0.004	37.4	349	357
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_48828_49902	AAF71281	36.667	60	37	1	212	270	263	322	0.005	37.0	349	357
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_48828_49902	DQ212986.1.gene8.p01	36.667	60	37	1	212	270	263	322	0.005	37.0	349	357
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_49903_51322	gi|730524339|ref|WP_034036424.1|	38.636	44	27	0	29	72	1	44	8.3	27.3	365	472
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_52763_53675	gb|CAB61643.1|ARO:3004792|FONA-5	25.610	82	53	1	1	82	145	218	0.38	30.8	295	303
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_52763_53675	gb|ABD30512.1|ARO:3000839|arlS	32.203	59	36	1	56	110	97	155	7.2	26.9	451	303
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_53900_54899	gi|938507344|gb|ALJ52278.1|	28.846	52	37	0	239	290	97	148	0.40	30.8	280	332
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_53900_54899	P52663	28.846	52	37	0	239	290	109	160	0.41	30.8	292	332
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_53900_54899	GU015024.1.gene1.p01	28.846	52	37	0	239	290	109	160	0.46	30.8	292	332
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_53900_54899	DQ173429.1.gene1.p01	30.952	42	29	0	239	280	109	150	1.2	29.3	292	332
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_53900_54899	gb|AIS19858.1|ARO:3003177|IMI-7	30.952	42	29	0	239	280	109	150	1.2	29.3	292	332
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55036_55474	AY227054.1.gene1.p01	27.660	47	33	1	62	107	44	90	2.7	26.6	254	145
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55036_55474	gb|AKI29913.1|ARO:3003622|OXA-466	32.353	34	23	0	74	107	58	91	8.0	25.0	248	145
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55036_55474	gb|AFO09969.1|ARO:3001477|OXA-185	32.353	34	23	0	74	107	58	91	8.1	25.0	248	145
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55036_55474	JQ396378.1.gene1.p01	32.353	34	23	0	74	107	58	91	8.3	25.0	248	145
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55036_55474	gb|AKI29912.1|ARO:3003621|OXA-465	34.375	32	21	0	76	107	60	91	8.4	25.0	248	145
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55496_55898	YP_454364	30.000	80	39	4	7	70	466	544	3.0	26.2	1054	133
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55894_57670	ZP_04623896	26.357	129	89	4	156	284	197	319	7.6	28.1	380	591
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55894_57670	ZP_02884769	35.714	42	25	1	166	207	217	256	8.9	27.7	280	591
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_55894_57670	AAC60781	25.581	129	90	4	156	284	227	349	9.8	27.7	410	591
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_60872_61889	gi|1016958645|ref|WP_063158671.1|	32.836	67	41	1	95	161	39	101	7.8	26.2	141	338
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_62276_63566	gb|AML99881.1|ARO:3001327|mdtK	25.114	438	282	10	6	412	29	451	2.81e-25	106	474	429
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_62276_63566	gb|ADO96486.1|ARO:3003953|hmrM	23.490	447	309	11	6	427	14	452	1.29e-09	58.5	464	429
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_62276_63566	gi|488158065|ref|WP_002229273.1|	20.476	420	317	4	6	410	18	435	6.22e-09	56.2	459	429
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_62276_63566	gi|488156254|ref|WP_002227462.1|	20.238	420	318	4	6	410	18	435	6.22e-09	56.2	459	429
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_62276_63566	HE999704.1.gene3064.p01	24.211	190	130	5	66	246	7	191	7.49e-09	54.7	241	429
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_64973_65597	gb|CAL25116.3|ARO:3003854|ADC-8	31.034	58	40	0	133	190	337	394	1.8	28.1	397	207
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_64973_65597	AAK53979	26.316	57	33	1	53	109	143	190	7.7	25.8	190	207
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_65596_65893	YP_002384138	32.353	34	23	0	57	90	626	659	0.50	27.7	1037	98
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_65596_65893	gi|487361978|ref|WP_001636780.1|	32.353	34	23	0	57	90	627	660	0.57	27.7	1037	98
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_65596_65893	gi|485773414|ref|WP_001397246.1|	32.353	34	23	0	57	90	627	660	0.57	27.7	1037	98
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_65596_65893	ZP_03067876	32.353	34	23	0	57	90	627	660	0.57	27.7	1037	98
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_65596_65893	gi|445947016|ref|WP_000024871.1|	32.353	34	23	0	57	90	627	660	0.57	27.7	1037	98
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_66882_67161	AAK14791	26.786	56	35	1	31	80	95	150	6.0	24.3	260	92
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_66882_67161	Q00983	26.786	56	35	1	31	80	95	150	6.5	24.3	260	92
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_67176_67521	gi|401627486|gb|EJS45355.1|	36.364	44	24	1	44	83	266	309	2.8	25.8	382	114
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_67176_67521	AAX19282	39.583	48	25	2	44	87	270	317	7.2	24.6	386	114
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_67176_67521	gi|430644209|gb|ELB79878.1|	39.583	48	25	2	44	87	264	311	8.5	24.6	379	114
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_67176_67521	AAY52003	39.583	48	25	2	44	87	270	317	9.3	24.3	386	114
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_67176_67521	gi|816206776|gb|AKE81061.1|	39.583	48	25	2	44	87	262	309	9.9	24.3	378	114
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_67533_68187	gb|AAG05914|ARO:3004075|MuxC	33.333	48	25	2	74	114	286	333	4.9	26.9	1036	217
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68190_68604	gi|838616135|gb|KLW00339.1|	30.556	72	39	3	74	137	252	320	0.12	30.4	357	137
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68190_68604	gi|1035701600|ref|WP_064543230.1|	27.778	72	41	3	74	137	285	353	0.12	30.4	390	137
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68190_68604	gi|695792093|ref|WP_032706315.1|	30.556	72	39	3	74	137	285	353	0.13	30.4	390	137
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68190_68604	gi|922961918|ref|WP_053390100.1|	27.778	72	41	3	74	137	285	353	0.25	29.6	390	137
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68190_68604	gb|APB03226.1|ARO:3003991|mphI	47.619	21	11	0	51	71	252	272	0.33	29.3	308	137
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68845_69106	gi|487383418|ref|WP_001655580.1|	36.364	33	21	0	7	39	39	71	0.30	27.7	660	86
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68845_69106	gi|487601151|ref|WP_001731206.1|	36.364	33	21	0	7	39	39	71	0.31	27.7	660	86
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68845_69106	gi|487501904|ref|WP_001704583.1|	36.364	33	21	0	7	39	39	71	0.31	27.7	660	86
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68845_69106	gi|486426243|ref|WP_001614922.1|	36.364	33	21	0	7	39	39	71	0.34	27.7	660	86
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_68845_69106	gi|693024424|ref|WP_032201428.1|	36.364	33	21	0	7	39	39	71	0.89	26.6	660	86
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_69577_69883	gi|554682019|ref|WP_023181959.1|	21.818	55	43	0	8	62	348	402	7.5	24.3	413	101
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_69577_69883	gi|321224777|gb|EFX49840.1|	21.818	55	43	0	8	62	380	434	8.1	24.3	445	101
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_69577_69883	gi|514616705|gb|EPI76355.1|	21.818	55	43	0	8	62	380	434	8.1	24.3	445	101
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70464_70650	gi|446110352|ref|WP_000188207.1|	40.000	25	15	0	13	37	226	250	4.3	23.5	648	61
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70464_70650	gi|446110351|ref|WP_000188206.1|	40.000	25	15	0	13	37	226	250	4.3	23.5	648	61
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70464_70650	gi|803568669|ref|WP_046077412.1|	40.000	25	15	0	13	37	226	250	4.3	23.5	648	61
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70464_70650	gi|803575554|ref|WP_046081557.1|	40.000	25	15	0	13	37	226	250	4.3	23.5	648	61
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70464_70650	YP_002382193	40.000	25	15	0	13	37	226	250	4.3	23.5	648	61
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70800_71199	gi|746321235|ref|WP_039367880.1|	26.829	82	56	1	10	87	293	374	3.5	26.2	405	132
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70800_71199	gi|736027032|ref|WP_034187788.1|	26.829	82	56	1	10	87	293	374	3.9	25.8	405	132
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70800_71199	ZP_02904981	25.000	84	59	1	10	89	293	376	4.4	25.8	405	132
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70800_71199	gi|766778270|ref|WP_044845762.1|	25.882	85	59	1	7	87	290	374	4.6	25.8	405	132
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_70800_71199	YP_002235155	25.610	82	57	1	10	87	293	374	5.7	25.4	405	132
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_71401_71938	CAB61225	27.907	43	30	1	65	107	48	89	7.1	25.4	161	178
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_72042_72399	gb|CAL34518.1|ARO:3000526|cmeR	25.581	86	57	2	21	99	41	126	1.1	26.9	210	118
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_75234_75873	gi|765411332|ref|WP_044689526.1|	29.070	86	54	3	77	155	134	219	0.42	30.0	262	212
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_75234_75873	gi|545044102|ref|WP_021418925.1|	29.070	86	54	3	77	155	150	235	0.53	29.6	278	212
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_75234_75873	DQ212986.1.gene7.p01	29.070	86	54	3	77	155	153	238	0.54	29.6	281	212
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_75234_75873	AAQ16271	29.070	86	54	3	77	155	153	238	0.55	29.6	281	212
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_75234_75873	gi|545051853|ref|WP_021425649.1|	29.762	84	48	4	77	152	146	226	2.2	27.7	274	212
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_75990_76209	gb|AJF36617.1|ARO:3004596|erm(46)	31.579	57	38	1	16	71	195	251	2.4	24.6	270	72
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_76234_76351	gb|AAL02176.1|ARO:3004669|emtA	40.000	15	9	0	12	26	282	296	6.8	21.9	341	38
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_76368_76734	gi|405945042|pdb|4FU0|A	36.585	41	22	1	82	118	111	151	2.5	26.2	357	121
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_76368_76734	gi|765411304|ref|WP_044689514.1|	36.585	41	22	1	82	118	111	151	2.5	26.2	349	121
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_76368_76734	DQ212986.1.gene8.p01	36.585	41	22	1	82	118	111	151	2.6	26.2	349	121
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_76368_76734	AAF71281	36.585	41	22	1	82	118	111	151	2.7	26.2	349	121
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_87270_87714	gb|BAB56495.1|ARO:3000746|mepR	32.203	59	37	1	36	91	29	87	0.22	29.3	139	147
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_87270_87714	gb|AKI29909.1|ARO:3003604|OXA-448	36.842	38	23	1	11	47	146	183	4.1	25.8	248	147
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_87717_88437	gi|500465078|gb|EOP76697.1|	26.087	207	139	3	4	206	5	201	5.20e-20	85.5	306	239
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_87717_88437	gi|445996719|ref|WP_000074574.1|	26.442	208	139	3	4	207	8	205	7.91e-20	85.1	309	239
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_87717_88437	gi|445996729|ref|WP_000074584.1|	26.442	208	139	4	4	207	8	205	1.57e-19	84.3	309	239
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_87717_88437	gi|445996723|ref|WP_000074578.1|	26.442	208	139	4	4	207	8	205	1.72e-19	84.0	309	239
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_87717_88437	gi|445996726|ref|WP_000074581.1|	26.442	208	139	4	4	207	8	205	1.82e-19	84.0	309	239
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_88429_89245	gi|488247627|ref|WP_002318835.1|	31.111	45	31	0	140	184	414	458	1.9	28.5	492	271
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_88429_89245	gi|488231473|ref|WP_002302681.1|	31.111	45	31	0	140	184	414	458	2.0	28.5	492	271
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_88429_89245	gi|488216250|ref|WP_002287458.1|	31.111	45	31	0	140	184	414	458	2.0	28.5	492	271
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_88429_89245	AY004350.gene.p01	28.889	45	32	0	140	184	414	458	2.3	28.5	492	271
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_88429_89245	gi|488321355|ref|WP_002390740.1|	28.889	45	32	0	140	184	414	458	3.2	27.7	492	271
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_89284_89668	gb|CAA79966.1|ARO:3003665|NmcR	40.000	45	20	2	62	103	33	73	2.1	26.6	295	127
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_89718_90975	ACD03314	32.836	67	43	2	44	109	129	194	0.47	30.8	210	418
GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_89718_90975	ABC69169	32.836	67	43	2	44	109	129	194	0.48	30.8	210	418
